grafo,threads,n,tiempo
ralo,16,100,293.892
ralo,32,100,323.213
ralo,1,100,1.01835
ralo,2,100,3.29978
ralo,4,100,6.2892
ralo,8,100,95.0311
ralo,16,100,148.5
ralo,32,100,118.162
completo,1,100,10.976
completo,2,100,23.9911
completo,4,100,27.4016
completo,8,100,116.182
completo,16,100,225.345
completo,32,100,285.537
completo,1,100,10.6218
completo,2,100,22.2617
completo,4,100,27.5447
completo,8,100,66.4427
completo,16,100,378.549
completo,32,100,93.3595
completo,1,100,12.6143
completo,2,100,23.2683
completo,4,100,30.9496
completo,8,100,59.117
completo,16,100,117.32
completo,32,100,259.435
completo,1,100,13.3399
completo,2,100,19.2156
completo,4,100,26.6124
completo,8,100,120.251
completo,16,100,52.8993
completo,32,100,330.841
completo,1,100,13.7503
completo,2,100,23.4834
completo,4,100,28.5239
completo,8,100,109.072
completo,16,100,266.848
completo,32,100,136.395
completo,1,100,10.8718
completo,2,100,19.3118
completo,4,100,26.7037
completo,8,100,78.4584
completo,16,100,269.475
completo,32,100,222.255
completo,1,100,10.6882
completo,2,100,20.6322
completo,4,100,29.1072
completo,8,100,172.265
completo,16,100,224.799
completo,32,100,164.731
completo,1,100,13.4438
completo,2,100,24.2394
completo,4,100,27.8706
completo,8,100,46.2202
completo,16,100,221.642
completo,32,100,273.182
completo,1,100,13.5424
completo,2,100,20.0476
completo,4,100,30.1464
completo,8,100,90.2572
completo,16,100,94.3916
completo,32,100,261.287
completo,1,100,17.6051
completo,2,100,26.3261
completo,4,100,27.9903
completo,8,100,106.502
completo,16,100,141.002
completo,32,100,110.344
arbol,1,200,1.08085
arbol,2,200,9.66092
arbol,4,200,8.97352
arbol,8,200,5.50767
arbol,16,200,171.079
arbol,32,200,146.53
arbol,1,200,0.777182
arbol,2,200,8.00344
arbol,4,200,7.52199
arbol,8,200,24.9242
arbol,16,200,344.813
arbol,32,200,95.5953
arbol,1,200,0.73995
arbol,2,200,11.8764
arbol,4,200,16.0384
arbol,8,200,35.7211
arbol,16,200,488.42
arbol,32,200,262.318
arbol,1,200,1.13063
arbol,2,200,11.4714
arbol,4,200,5.16977
arbol,8,200,60.0954
arbol,16,200,41.0918
arbol,32,200,320.931
arbol,1,200,0.783369
arbol,2,200,12.2829
arbol,4,200,6.5346
arbol,8,200,52.681
arbol,16,200,328.762
arbol,32,200,360.648
arbol,1,200,0.963788
arbol,2,200,11.4372
arbol,4,200,10.8843
arbol,8,200,16.7478
arbol,16,200,66.5343
arbol,32,200,27.7807
arbol,1,200,0.809257
arbol,2,200,9.78355
arbol,4,200,9.16964
arbol,8,200,16.4734
arbol,16,200,176.159
arbol,32,200,39.7276
arbol,1,200,1.00252
arbol,2,200,9.50987
arbol,4,200,39.0288
arbol,8,200,186.658
arbol,16,200,75.9173
arbol,32,200,166.768
arbol,1,200,0.812937
arbol,2,200,11.0223
arbol,4,200,13.9981
arbol,8,200,46.6152
arbol,16,200,24.142
arbol,32,200,255.801
arbol,1,200,0.712882
arbol,2,200,11.5394
arbol,4,200,15.1947
arbol,8,200,92.9082
arbol,16,200,231.09
arbol,32,200,37.635
ralo,1,200,4.13825
ralo,2,200,21.3416
ralo,4,200,26.353
ralo,8,200,87.3543
ralo,16,200,278.767
ralo,32,200,321.099
ralo,1,200,4.09176
ralo,2,200,18.4963
ralo,4,200,26.5283
ralo,8,200,202.009
ralo,16,200,296.469
ralo,32,200,350.394
ralo,1,200,5.20844
ralo,2,200,18.423
ralo,4,200,21.5605
ralo,8,200,108.34
ralo,16,200,300.586
ralo,32,200,332.676
ralo,1,200,4.1361
ralo,2,200,17.2077
ralo,4,200,22.3309
ralo,8,200,182.853
ralo,16,200,207.275
ralo,32,200,736.61
ralo,1,200,4.66576
ralo,2,200,13.5719
ralo,4,200,25.1165
ralo,8,200,179.175
ralo,16,200,639.91
ralo,32,200,1032.87
ralo,1,200,4.23043
ralo,2,200,13.6473
ralo,4,200,20.8299
ralo,8,200,126.053
ralo,16,200,462.902
ralo,32,200,421.879
ralo,1,200,5.53313
ralo,2,200,19.4801
ralo,4,200,43.7091
ralo,8,200,59.08
ralo,16,200,195.852
ralo,32,200,812.817
ralo,1,200,4.50078
ralo,2,200,16.6822
ralo,4,200,27.1753
ralo,8,200,219.886
ralo,16,200,275.162
ralo,32,200,560.687
ralo,1,200,4.17598
ralo,2,200,15.8587
ralo,4,200,23.7812
ralo,8,200,160.989
ralo,16,200,216.093
ralo,32,200,873.85
ralo,1,200,4.10881
ralo,2,200,17.8034
ralo,4,200,23.4518
ralo,8,200,96.9977
ralo,16,200,188.719
ralo,32,200,1291.69
completo,1,200,45.0054
completo,2,200,75.1049
completo,4,200,101.974
completo,8,200,301.187
completo,16,200,612.783
completo,32,200,733.697
completo,1,200,43.6415
completo,2,200,74.5491
completo,4,200,101.843
completo,8,200,343.284
completo,16,200,436.439
completo,32,200,998.536
completo,1,200,42.911
completo,2,200,74.5707
completo,4,200,111.447
completo,8,200,315.352
completo,16,200,603.919
completo,32,200,683.413
completo,1,200,51.1095
completo,2,200,72.0699
completo,4,200,98.8705
completo,8,200,246.087
completo,16,200,741.771
completo,32,200,936.794
completo,1,200,48.4486
completo,2,200,71.0417
completo,4,200,97.9441
completo,8,200,270.786
completo,16,200,663.63
completo,32,200,1191.23
completo,1,200,44.036
completo,2,200,71.337
completo,4,200,99.0388
completo,8,200,383.649
completo,16,200,559.313
completo,32,200,669.986
completo,1,200,50.887
completo,2,200,78.2968
completo,4,200,106.254
completo,8,200,377.018
completo,16,200,716.544
completo,32,200,1304.33
completo,1,200,43.1646
completo,2,200,69.8196
completo,4,200,101.201
completo,8,200,315.536
